order_id,customer_id,order_date,amount,status,payment_mode,source_system,db_sync_ts
107167,21587,2026-02-12 23:00:00,148.5,completed,bank_transfer,web,2026-02-16
50948,14665,2025-12-25 00:00:00,298.53,completed,bank_transfer,web,2026-02-16
98184,29502,2025-05-01 16:00:00,278.15,completed,card,crm,2026-02-16
95950,4713,2025-07-13 16:00:00,26.05,completed,upi,partner_portal,2026-02-16
52488,7969,2025-02-28 07:00:00,163.18,pending,bank_transfer,crm,2026-02-16
98641,10182,2025-12-28 01:00:00,201.32,completed,wallet,web,2026-02-16
26331,13006,2025-03-26 14:00:00,86.28,completed,card,crm,2026-02-16
109582,42260,2025-08-11 19:00:00,28.34,pending,card,web,2026-02-16
43610,34324,2025-07-14 14:00:00,377.78,completed,card,web,2026-02-16
96891,44295,2025-07-13 14:00:00,275.07,completed,bank_transfer,partner_portal,2026-02-16
76875,4485,2025-01-01 10:00:00,224.41,completed,bank_transfer,web,2026-02-16
73090,21853,2025-03-25 01:00:00,213.05,completed,card,web,2026-02-16
59442,42117,2025-09-11 22:00:00,154.78,completed,card,partner_portal,2026-02-16
92963,2338,2025-10-04 07:00:00,68.06,completed,bank_transfer,web,2026-02-16
54926,43320,2026-01-22 11:00:00,199.18,pending,wallet,web,2026-02-16
59058,24574,2025-07-18 03:00:00,67.31,pending,card,web,2026-02-16
28482,27312,2025-08-21 03:00:00,91.63,completed,card,partner_portal,2026-02-16
82109,11212,2025-05-29 03:00:00,,pending,bank_transfer,partner_portal,2026-02-16
42469,23549,2025-09-20 14:00:00,88.13,cancelled,card,crm,2026-02-16
5591,28710,2025-11-15 11:00:00,110.51,completed,card,web,2026-02-16
18143,1459,,96.2,completed,card,crm,2026-02-16
74324,12869,2025-02-14 11:00:00,163.48,pending,card,web,2026-02-16
55394,12978,2025-12-22 07:00:00,99.88,completed,wallet,web,2026-02-16
63809,2514,2025-06-07 23:00:00,20.68,completed,card,web,2026-02-16
96185,38389,2025-06-05 10:00:00,246.68,completed,card,crm,2026-02-16
52642,2332,2025-03-15 09:00:00,153.34,completed,card,crm,2026-02-16
5796,19146,2025-08-21 13:00:00,32.96,completed,card,partner_portal,2026-02-16
93583,9688,2025-07-16 00:00:00,75.12,completed,upi,partner_portal,2026-02-16
82633,42837,2026-01-03 16:00:00,107.45,completed,card,web,2026-02-16
59167,21983,2025-04-27 10:00:00,150.93,completed,card,partner_portal,2026-02-16
29722,44791,2025-04-14 00:00:00,176.7,completed,upi,partner_portal,2026-02-16
57683,13748,2025-04-22 04:00:00,66.88,cancelled,card,web,2026-02-16
66973,4062,2025-12-31 22:00:00,222.31,cancelled,upi,web,2026-02-16
49696,14835,2025-11-22 06:00:00,93.06,completed,card,partner_portal,2026-02-16
43657,42783,2025-08-21 02:00:00,106.54,pending,bank_transfer,partner_portal,2026-02-16
44499,39342,2025-03-24 09:00:00,219.35,completed,upi,partner_portal,2026-02-16
1675,31132,2025-12-11 01:00:00,93.71,completed,upi,web,2026-02-16
98240,8326,2026-01-22 00:00:00,210.99,pending,card,crm,2026-02-16
98413,20998,2025-02-18 13:00:00,65.61,completed,bank_transfer,crm,2026-02-16
33970,28624,2025-05-06 00:00:00,118.6,pending,card,crm,2026-02-16
31141,16210,2025-06-03 18:00:00,40.41,cancelled,card,web,2026-02-16
46482,7261,2025-04-09 07:00:00,339.1,completed,card,crm,2026-02-16
71264,31152,2025-04-21 02:00:00,83.57,cancelled,card,crm,2026-02-16
40235,24706,2025-07-31 21:00:00,197.96,completed,card,crm,2026-02-16
66624,9472,2025-04-13 21:00:00,42.49,pending,wallet,crm,2026-02-16
101402,8610,2026-01-06 09:00:00,116.83,cancelled,card,web,2026-02-16
14342,19080,2025-10-31 13:00:00,30.34,completed,wallet,web,2026-02-16
7183,8522,2025-07-31 06:00:00,161.98,completed,upi,web,2026-02-16
63216,8671,2025-04-04 05:00:00,150.99,unknown,card,crm,2026-02-16
27085,24812,2025-10-02 20:00:00,71.93,pending,bank_transfer,crm,2026-02-16
2100,10429,2025-04-27 22:00:00,362.09,completed,wallet,web,2026-02-16
101723,25943,2025-08-18 00:00:00,192.67,completed,card,web,2026-02-16
13066,27985,2025-09-09 20:00:00,410.47,pending,bank_transfer,web,2026-02-16
4954,14627,2025-09-27 23:00:00,105.08,completed,wallet,web,2026-02-16
48766,30290,2025-03-06 07:00:00,134.41,completed,upi,web,2026-02-16
31443,24531,2025-02-02 19:00:00,47.87,unknown,bank_transfer,crm,2026-02-16
38508,18263,2025-01-15 03:00:00,97.66,completed,card,partner_portal,2026-02-16
44885,14818,2025-09-14 02:00:00,391.58,completed,card,web,2026-02-16
6194,2501,2025-01-23 05:00:00,207.64,completed,card,web,2026-02-16
58282,45490,2025-10-22 06:00:00,15.81,completed,card,web,2026-02-16
71971,18727,2025-07-16 16:00:00,345.24,completed,upi,partner_portal,2026-02-16
117488,16990,2025-06-22 17:00:00,333.01,completed,card,crm,2026-02-16
86311,42851,2025-07-18 02:00:00,149.28,completed,bank_transfer,web,2026-02-16
106696,21587,2025-11-11 11:00:00,52.61,completed,card,partner_portal,2026-02-16
66926,27593,2025-10-15 05:00:00,101.74,pending,card,web,2026-02-16
16113,31625,2026-01-30 06:00:00,48.12,completed,upi,partner_portal,2026-02-16
70773,1358,2025-11-23 00:00:00,82.4,completed,bank_transfer,crm,2026-02-16
61936,16837,2025-10-04 02:00:00,83.05,pending,card,web,2026-02-16
34840,45032,2025-02-22 21:00:00,61.36,unknown,card,crm,2026-02-16
17840,48850,2025-11-06 20:00:00,66.76,completed,card,partner_portal,2026-02-16
28268,5023,2025-11-08 06:00:00,141.12,completed,card,partner_portal,2026-02-16
30792,23730,2025-06-12 21:00:00,164.2,completed,wallet,crm,2026-02-16
81706,19398,2025-08-02 23:00:00,282.49,pending,card,web,2026-02-16
87641,23210,2025-08-21 02:00:00,94.43,cancelled,upi,web,2026-02-16
117198,31133,2025-12-20 18:00:00,113.21,completed,bank_transfer,crm,2026-02-16
77814,35085,2025-12-17 06:00:00,86.55,completed,bank_transfer,partner_portal,2026-02-16
76855,36143,2025-06-15 19:00:00,210.31,completed,upi,web,2026-02-16
76400,40655,2026-01-08 10:00:00,22.22,cancelled,upi,web,2026-02-16
33686,29070,2025-08-30 21:00:00,95.84,completed,card,partner_portal,2026-02-16
115108,30273,2025-09-04 05:00:00,162.67,cancelled,upi,web,2026-02-16
35630,30597,2025-10-30 02:00:00,98.38,completed,upi,web,2026-02-16
40982,13718,2025-09-19 10:00:00,138.17,completed,upi,web,2026-02-16
59571,32851,2026-01-28 02:00:00,158.58,completed,card,partner_portal,2026-02-16
68714,15803,2025-03-21 02:00:00,115.67,completed,wallet,partner_portal,2026-02-16
609,1693,2025-08-15 14:00:00,119.23,completed,card,crm,2026-02-16
75720,43358,2025-03-08 03:00:00,46.02,unknown,upi,web,2026-02-16
89317,7610,2025-07-07 09:00:00,63.65,completed,upi,web,2026-02-16
65552,40787,2026-01-29 12:00:00,185.94,completed,card,web,2026-02-16
114406,38852,2026-02-09 19:00:00,222.31,completed,card,web,2026-02-16
113145,2010,2025-05-25 21:00:00,85.37,completed,card,web,2026-02-16
104384,4882,2025-10-01 07:00:00,67.89,completed,card,web,2026-02-16
24853,42116,2025-09-25 04:00:00,120.5,completed,upi,web,2026-02-16
91353,20623,2026-01-18 19:00:00,334.23,completed,card,crm,2026-02-16
108620,28386,2026-02-13 12:00:00,31.07,pending,card,crm,2026-02-16
50776,15598,2025-08-05 12:00:00,36.13,completed,upi,web,2026-02-16
31456,47682,2025-01-22 07:00:00,167.39,completed,card,crm,2026-02-16
87415,34785,2025-05-23 08:00:00,122.9,pending,card,web,2026-02-16
43392,15872,2025-09-19 04:00:00,124.14,completed,bank_transfer,web,2026-02-16
23522,40602,2025-12-31 06:00:00,45.87,completed,card,partner_portal,2026-02-16
80829,11222,2025-11-30 02:00:00,97.72,pending,bank_transfer,web,2026-02-16
72138,14616,2025-08-08 21:00:00,98.02,pending,upi,partner_portal,2026-02-16
16217,15688,2026-01-20 04:00:00,141.38,pending,card,web,2026-02-16
85890,9165,2025-10-18 21:00:00,124.67,completed,upi,web,2026-02-16
106481,12759,2026-01-08 00:00:00,66.53,completed,card,web,2026-02-16
24494,28652,2025-04-11 21:00:00,364.38,completed,card,web,2026-02-16
119283,34098,2025-05-10 21:00:00,88.62,cancelled,card,web,2026-02-16
15073,14535,2025-08-27 16:00:00,121.59,completed,wallet,web,2026-02-16
76345,46118,2025-01-24 01:00:00,18.52,cancelled,card,web,2026-02-16
28160,22355,2025-04-02 04:00:00,54.99,completed,card,crm,2026-02-16
16238,8950,2025-04-17 07:00:00,125.95,completed,wallet,web,2026-02-16
7079,24521,2025-03-18 18:00:00,109.23,completed,upi,web,2026-02-16
61908,1786,2025-09-07 20:00:00,350.18,cancelled,upi,web,2026-02-16
82656,16958,2025-03-24 18:00:00,89.13,cancelled,upi,web,2026-02-16
47073,13955,2025-09-10 19:00:00,263.0,completed,upi,partner_portal,2026-02-16
101687,18923,2025-08-25 04:00:00,167.39,completed,bank_transfer,partner_portal,2026-02-16
88524,9579,2025-06-27 18:00:00,182.7,completed,bank_transfer,partner_portal,2026-02-16
15342,31903,2025-05-29 00:00:00,116.36,completed,bank_transfer,web,2026-02-16
39275,32138,2025-12-24 10:00:00,122.75,completed,upi,web,2026-02-16
87975,35860,2025-07-06 21:00:00,108.79,completed,bank_transfer,web,2026-02-16
39724,20515,2025-04-30 10:00:00,68.51,completed,card,web,2026-02-16
69075,35398,2025-03-02 07:00:00,96.18,completed,upi,web,2026-02-16
16110,35838,2025-08-26 15:00:00,181.83,completed,bank_transfer,web,2026-02-16
93398,40423,2026-01-25 07:00:00,85.74,completed,upi,web,2026-02-16
33615,34276,2025-01-05 09:00:00,68.93,completed,card,web,2026-02-16
71244,11503,2025-05-04 16:00:00,167.42,completed,card,web,2026-02-16
113823,2144,2025-12-19 03:00:00,65.79,completed,card,web,2026-02-16
59127,6297,2025-12-12 09:00:00,240.09,completed,upi,crm,2026-02-16
100695,45079,2025-05-25 10:00:00,58.99,pending,card,web,2026-02-16
111544,28323,2025-05-03 04:00:00,100.99,completed,wallet,web,2026-02-16
35437,9405,2025-05-06 18:00:00,81.5,completed,card,web,2026-02-16
69122,4187,2025-04-29 21:00:00,96.22,completed,card,web,2026-02-16
30620,40338,2025-05-21 07:00:00,148.38,completed,card,partner_portal,2026-02-16
41344,17410,2025-11-18 16:00:00,199.55,completed,upi,web,2026-02-16
47561,45868,2025-05-13 04:00:00,553.08,completed,wallet,web,2026-02-16
74252,20006,2025-08-31 00:00:00,49.12,completed,upi,web,2026-02-16
50269,32951,2025-11-27 15:00:00,,completed,card,partner_portal,2026-02-16
33288,36749,2025-05-06 06:00:00,187.9,completed,upi,partner_portal,2026-02-16
77002,9334,2025-06-24 18:00:00,59.02,completed,wallet,web,2026-02-16
13631,47956,2025-02-21 10:00:00,100.74,completed,card,crm,2026-02-16
92140,21190,2025-09-18 11:00:00,68.17,completed,upi,web,2026-02-16
21418,46968,2026-01-10 02:00:00,39.12,pending,bank_transfer,web,2026-02-16
52652,39118,2025-07-12 16:00:00,144.61,pending,wallet,web,2026-02-16
2617,34102,2025-06-16 06:00:00,195.44,completed,card,web,2026-02-16
96298,41499,2025-10-02 13:00:00,125.71,completed,bank_transfer,crm,2026-02-16
41081,37580,2025-03-07 13:00:00,39.92,completed,card,crm,2026-02-16
68662,2687,2025-01-16 15:00:00,137.52,cancelled,upi,web,2026-02-16
50592,27520,2025-02-28 20:00:00,44.99,completed,card,web,2026-02-16
75547,41402,2026-02-08 15:00:00,259.85,completed,card,web,2026-02-16
80624,7762,2025-04-15 03:00:00,191.58,completed,card,web,2026-02-16
74714,42879,2025-02-01 22:00:00,100.15,completed,bank_transfer,web,2026-02-16
45273,41498,2025-01-23 15:00:00,30.34,completed,card,web,2026-02-16
78917,11486,2025-08-29 11:00:00,24.91,completed,wallet,web,2026-02-16
12147,40633,2025-01-16 12:00:00,527.65,completed,card,crm,2026-02-16
76741,7027,2025-12-01 10:00:00,114.81,completed,card,partner_portal,2026-02-16
62170,21529,2025-01-16 13:00:00,41.09,completed,card,crm,2026-02-16
3365,4963,2025-05-17 06:00:00,217.78,completed,card,web,2026-02-16
48133,35426,2025-03-18 05:00:00,102.09,completed,upi,partner_portal,2026-02-16
113988,33763,2026-01-03 22:00:00,161.12,completed,card,web,2026-02-16
60346,49261,2025-10-24 12:00:00,90.66,completed,card,web,2026-02-16
12174,11306,2025-08-23 19:00:00,229.07,cancelled,card,web,2026-02-16
64248,44590,2025-04-06 06:00:00,114.13,cancelled,upi,partner_portal,2026-02-16
50097,10922,2025-10-30 02:00:00,149.16,completed,upi,web,2026-02-16
67639,14809,2025-06-16 00:00:00,153.73,completed,upi,web,2026-02-16
59343,26913,2025-10-21 02:00:00,350.91,pending,card,crm,2026-02-16
108279,23061,2025-04-08 03:00:00,215.87,completed,card,web,2026-02-16
90117,31525,2025-03-04 05:00:00,195.04,completed,upi,web,2026-02-16
68107,23483,2025-07-26 21:00:00,211.07,completed,upi,partner_portal,2026-02-16
95795,33817,2025-08-22 05:00:00,161.92,completed,bank_transfer,crm,2026-02-16
59788,33978,2025-09-28 09:00:00,131.63,pending,card,web,2026-02-16
97607,20727,2025-08-28 04:00:00,258.54,pending,bank_transfer,crm,2026-02-16
72593,48909,2025-09-16 07:00:00,142.44,cancelled,wallet,crm,2026-02-16
97395,11490,2026-01-31 01:00:00,139.11,pending,bank_transfer,web,2026-02-16
81859,34962,2025-05-26 07:00:00,196.38,pending,upi,partner_portal,2026-02-16
59094,42524,2025-08-18 17:00:00,170.67,completed,card,web,2026-02-16
50812,11337,2026-01-31 22:00:00,227.98,cancelled,upi,web,2026-02-16
1547,21925,2025-08-12 17:00:00,114.62,completed,wallet,web,2026-02-16
10880,17128,2025-07-17 02:00:00,171.19,completed,card,partner_portal,2026-02-16
98864,14596,2025-08-13 04:00:00,99.52,cancelled,upi,web,2026-02-16
114534,27884,2025-02-24 19:00:00,96.84,completed,bank_transfer,web,2026-02-16
68730,10983,2025-08-03 23:00:00,211.71,completed,card,partner_portal,2026-02-16
35324,34958,2025-08-20 10:00:00,79.38,pending,card,web,2026-02-16
96561,23170,2026-01-17 03:00:00,92.13,completed,card,web,2026-02-16
74254,38608,2025-12-19 14:00:00,197.4,pending,bank_transfer,crm,2026-02-16
51416,20772,2025-03-06 17:00:00,245.9,completed,card,web,2026-02-16
58204,2004,2025-04-04 06:00:00,99.15,cancelled,card,web,2026-02-16
103768,45518,2025-12-13 23:00:00,35.81,completed,upi,web,2026-02-16
61393,34972,2025-06-09 19:00:00,192.65,completed,upi,web,2026-02-16
22007,17254,2025-06-19 23:00:00,,completed,wallet,crm,2026-02-16
104908,3072,2025-11-05 22:00:00,67.24,completed,wallet,crm,2026-02-16
16791,14748,2025-10-31 19:00:00,71.56,completed,card,crm,2026-02-16
34765,27683,2025-11-15 04:00:00,392.13,completed,card,partner_portal,2026-02-16
14359,20363,2025-12-13 17:00:00,87.76,pending,card,partner_portal,2026-02-16
91744,24302,2025-05-19 14:00:00,324.81,completed,bank_transfer,web,2026-02-16
100109,43237,2026-02-03 22:00:00,91.14,completed,card,web,2026-02-16
39020,32384,2025-01-03 11:00:00,377.58,completed,wallet,web,2026-02-16
22444,10708,2025-06-25 05:00:00,183.58,completed,upi,crm,2026-02-16
15725,10605,2025-09-16 05:00:00,172.13,pending,wallet,web,2026-02-16
104789,6183,2025-09-13 13:00:00,144.53,completed,wallet,crm,2026-02-16
53829,26829,2025-12-06 07:00:00,171.81,completed,bank_transfer,crm,2026-02-16
17028,35584,2025-12-05 23:00:00,75.47,completed,card,web,2026-02-16
91302,37869,2025-12-19 02:00:00,123.1,cancelled,card,partner_portal,2026-02-16
10485,16956,2025-02-11 09:00:00,97.67,completed,card,web,2026-02-16
68090,10991,2026-02-03 17:00:00,146.94,pending,wallet,web,2026-02-16
54582,26909,2025-09-11 00:00:00,224.79,completed,bank_transfer,web,2026-02-16
5655,22636,2025-04-06 07:00:00,211.28,unknown,card,partner_portal,2026-02-16
74108,33021,2025-11-04 15:00:00,283.59,completed,card,web,2026-02-16
28894,46544,2025-08-19 20:00:00,218.74,pending,card,crm,2026-02-16
57960,35758,2025-07-27 00:00:00,123.54,pending,upi,web,2026-02-16
108192,28034,2025-01-23 23:00:00,184.55,completed,bank_transfer,crm,2026-02-16
111960,26939,2025-09-02 10:00:00,62.57,completed,upi,crm,2026-02-16
13006,45153,2025-08-21 19:00:00,55.95,completed,card,web,2026-02-16
42061,14132,2025-03-10 16:00:00,273.99,completed,card,web,2026-02-16
14837,5023,2025-04-30 09:00:00,129.53,completed,card,web,2026-02-16
118850,12037,2025-09-14 19:00:00,74.01,completed,upi,web,2026-02-16
89163,45208,2025-02-23 14:00:00,29.62,pending,wallet,crm,2026-02-16
7485,47636,2025-04-20 12:00:00,115.88,completed,card,web,2026-02-16
15538,46306,2025-05-16 01:00:00,37.42,completed,card,web,2026-02-16
102978,4932,2025-11-16 13:00:00,143.07,completed,card,partner_portal,2026-02-16
23512,35616,2025-04-13 21:00:00,140.55,pending,card,web,2026-02-16
69584,17107,2025-06-04 23:00:00,108.35,completed,card,partner_portal,2026-02-16
71187,3439,2025-05-31 22:00:00,140.45,pending,upi,crm,2026-02-16
43063,46848,2025-03-01 06:00:00,280.9,completed,card,partner_portal,2026-02-16
75188,4234,2025-02-12 04:00:00,72.28,completed,card,web,2026-02-16
61073,39106,2025-08-16 19:00:00,102.95,completed,upi,crm,2026-02-16
116186,12851,2025-09-12 00:00:00,89.51,completed,upi,web,2026-02-16
8363,18387,2026-01-27 09:00:00,256.02,completed,bank_transfer,web,2026-02-16
26252,8131,2025-06-17 10:00:00,54.76,completed,upi,partner_portal,2026-02-16
35800,37096,2025-04-11 17:00:00,141.33,cancelled,wallet,web,2026-02-16
37391,49449,2025-01-21 06:00:00,74.51,completed,card,web,2026-02-16
62476,17889,2025-08-04 11:00:00,269.6,completed,bank_transfer,web,2026-02-16
6475,10953,2025-01-07 06:00:00,36.39,completed,upi,web,2026-02-16
42044,34659,2025-01-07 11:00:00,165.95,completed,bank_transfer,web,2026-02-16
33398,30817,2025-11-02 21:00:00,61.1,pending,bank_transfer,partner_portal,2026-02-16
41871,42526,2025-07-01 10:00:00,88.91,completed,upi,web,2026-02-16
102448,26185,2026-01-31 17:00:00,229.48,completed,bank_transfer,crm,2026-02-16
36249,4841,2025-06-11 20:00:00,47.33,completed,wallet,crm,2026-02-16
97710,42415,2025-02-24 07:00:00,,pending,card,web,2026-02-16
1280,35546,2025-01-15 21:00:00,84.82,completed,card,crm,2026-02-16
33602,12014,2025-01-16 08:00:00,95.74,completed,bank_transfer,crm,2026-02-16
96438,35303,2025-12-21 04:00:00,163.66,pending,upi,crm,2026-02-16
119749,5717,2025-12-06 23:00:00,60.69,completed,card,web,2026-02-16
39740,2442,2026-01-02 14:00:00,6.01,completed,upi,crm,2026-02-16
7663,19540,2025-08-19 23:00:00,308.61,completed,wallet,crm,2026-02-16
63776,6622,2025-05-18 19:00:00,347.11,completed,upi,web,2026-02-16
21247,22860,2025-02-13 18:00:00,140.26,completed,card,web,2026-02-16
6543,44525,2025-07-30 02:00:00,84.54,completed,card,partner_portal,2026-02-16
119078,25946,2025-03-17 04:00:00,70.99,cancelled,card,web,2026-02-16
5116,3545,2025-07-16 20:00:00,46.25,completed,upi,crm,2026-02-16
44591,15906,2025-05-15 14:00:00,142.41,completed,upi,web,2026-02-16
115509,26939,2025-10-13 20:00:00,89.14,pending,card,web,2026-02-16
1682,19849,2025-07-01 13:00:00,89.89,pending,card,web,2026-02-16
61015,6033,2025-05-29 06:00:00,58.63,completed,card,crm,2026-02-16
25132,26107,2025-08-07 20:00:00,413.02,pending,card,crm,2026-02-16
5861,3605,2025-04-03 19:00:00,192.66,completed,card,crm,2026-02-16
26137,45783,2025-12-14 03:00:00,154.96,cancelled,wallet,crm,2026-02-16
13096,49533,2025-01-04 16:00:00,102.15,completed,upi,web,2026-02-16
32166,27459,2026-02-07 19:00:00,129.08,completed,bank_transfer,crm,2026-02-16
59003,49320,2025-05-04 00:00:00,72.59,completed,card,partner_portal,2026-02-16
15849,29027,2025-11-29 17:00:00,257.14,completed,bank_transfer,web,2026-02-16
75568,34088,2025-10-16 13:00:00,224.44,completed,upi,web,2026-02-16
113201,27831,2025-07-02 22:00:00,97.91,cancelled,card,web,2026-02-16
73538,18419,2025-12-02 17:00:00,93.38,completed,wallet,crm,2026-02-16
117444,29336,2025-04-02 23:00:00,56.55,pending,upi,crm,2026-02-16
106580,17799,2025-01-07 00:00:00,104.3,completed,bank_transfer,web,2026-02-16
48424,34320,2025-08-03 07:00:00,315.47,completed,card,crm,2026-02-16
105679,48574,2025-04-13 02:00:00,62.57,cancelled,card,web,2026-02-16
25095,22709,2025-10-31 20:00:00,43.59,completed,upi,crm,2026-02-16
36163,28284,2025-06-16 11:00:00,203.89,completed,card,crm,2026-02-16
51720,44609,2025-10-05 14:00:00,301.02,pending,card,web,2026-02-16
12294,9111,2025-11-02 02:00:00,22.32,completed,card,crm,2026-02-16
1136,19606,2025-04-18 19:00:00,175.11,completed,card,web,2026-02-16
10086,1520,2025-12-25 22:00:00,,completed,card,web,2026-02-16
17638,18522,2025-10-03 19:00:00,302.53,completed,bank_transfer,web,2026-02-16
93106,15258,2025-06-19 13:00:00,144.71,completed,card,web,2026-02-16
39400,22668,2026-01-10 23:00:00,203.11,completed,card,crm,2026-02-16
20722,38603,2025-05-09 15:00:00,202.52,completed,card,web,2026-02-16
46474,9004,2025-02-03 03:00:00,432.66,completed,card,web,2026-02-16
70456,39868,2025-06-09 20:00:00,101.08,completed,card,crm,2026-02-16
